Prefix Length,Determiners,Prompt,Answer,Correct
3,sixteen-thirteen,"John owned both of the snacks. Did John own all of the snacks? Yes.
Bill sold none of the pastries. Did Bill sell some of the pastries? No.
The teacher noticed two of the cars. Did the teacher notice half of the cars? Maybe.
Robin got sixteen of the scarves. Did Robin get thirteen of the scarves?", No.,0
3,sixteen-at least thirteen,"John owned both of the snacks. Did John own all of the snacks? Yes.
Bill sold none of the pastries. Did Bill sell some of the pastries? No.
The teacher noticed two of the cars. Did the teacher notice half of the cars? Maybe.
John owned sixteen of the sweaters. Did John own at least thirteen of the sweaters?", Yes.,1
3,at least thirteen-sixteen,"John owned both of the snacks. Did John own all of the snacks? Yes.
Bill sold none of the pastries. Did Bill sell some of the pastries? No.
The teacher noticed two of the cars. Did the teacher notice half of the cars? Maybe.
Michael spotted at least thirteen of the sights. Did Michael spot sixteen of the sights?", No.,0
3,sixteen-sixteen,"John owned both of the snacks. Did John own all of the snacks? Yes.
Bill sold none of the pastries. Did Bill sell some of the pastries? No.
The teacher noticed two of the cars. Did the teacher notice half of the cars? Maybe.
Ann spotted sixteen of the churros. Did Ann spot sixteen of the churros?", No.,0
3,at least thirteen-at least thirteen,"John owned both of the snacks. Did John own all of the snacks? Yes.
Bill sold none of the pastries. Did Bill sell some of the pastries? No.
The teacher noticed two of the cars. Did the teacher notice half of the cars? Maybe.
The actor bought at least thirteen of the chocolates. Did the actor buy at least thirteen of the chocolates?", Yes.,1
3,thirteen-sixteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Sam ate thirteen of the pancakes. Did Sam eat sixteen of the pancakes?", No.,1
3,sixteen-thirteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Jim had sixteen of the bottles. Did Jim have thirteen of the bottles?", No.,0
3,sixteen-at least thirteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Jim had sixteen of the tickets. Did Jim have at least thirteen of the tickets?", Yes.,1
3,at least thirteen-sixteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Laura bought at least thirteen of the candles. Did Laura buy sixteen of the candles?", Maybe.,1
3,sixteen-sixteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Robin spotted sixteen of the oranges. Did Robin spot sixteen of the oranges?", Yes.,1
3,at least thirteen-at least thirteen,"Mark sold half of the pastries. Did Mark sell three of the pastries? Maybe.
Jo purchased all of the toys. Did Jo purchase none of the toys? No.
Laura spotted three of the tickets. Did Laura spot more than two of the tickets? Yes.
Lucy ate at least thirteen of the cherries. Did Lucy eat at least thirteen of the cherries?", Yes.,1
3,thirteen-sixteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
Ann purchased thirteen of the scarves. Did Ann purchase sixteen of the scarves?", No.,1
3,sixteen-thirteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
Adam spotted sixteen of the shirts. Did Adam spot thirteen of the shirts?", No.,0
3,sixteen-at least thirteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
Laura ordered sixteen of the chocolates. Did Laura order at least thirteen of the chocolates?", Yes.,1
3,at least thirteen-sixteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
The actress spotted at least thirteen of the rings. Did the actress spot sixteen of the rings?", No.,0
3,sixteen-sixteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
The teacher had sixteen of the mugs. Did the teacher have sixteen of the mugs?", No.,0
3,at least thirteen-at least thirteen,"Jim owned several of the umbrellas. Did Jim own none of the umbrellas? No.
Jo wanted most of the peanuts. Did Jo want three of the peanuts? Maybe.
Mark got both of the shoes. Did Mark get two of the shoes? Yes.
Sam saw at least thirteen of the pretzels. Did Sam see at least thirteen of the pretzels?", Yes.,1
3,thirteen-sixteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
Sam ate thirteen of the snacks. Did Sam eat sixteen of the snacks?", No.,1
3,sixteen-thirteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
Adam purchased sixteen of the umbrellas. Did Adam purchase thirteen of the umbrellas?", No.,0
3,sixteen-at least thirteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
Ann liked sixteen of the toys. Did Ann like at least thirteen of the toys?", Yes.,1
3,at least thirteen-sixteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
At least thirteen of the rings are impressive. Are sixteen of the rings impressive?", No.,0
3,sixteen-sixteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
Laura had sixteen of the snacks. Did Laura have sixteen of the snacks?", Yes.,1
3,at least thirteen-at least thirteen,"Sally got most of the rings. Did Sally get none of the rings? No.
The actress purchased half of the candles. Did the actress purchase three of the candles? Maybe.
The actress wanted some of the backpacks. Did the actress want two of the backpacks? Yes.
The teacher noticed at least thirteen of the stores. Did the teacher notice at least thirteen of the stores?", Yes.,1
3,thirteen-sixteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
Robin bought thirteen of the pancakes. Did Robin buy sixteen of the pancakes?", No.,1
3,sixteen-thirteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
The actor purchased sixteen of the chocolates. Did the actor purchase thirteen of the chocolates?", No.,0
3,sixteen-at least thirteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
The singer got sixteen of the cupcakes. Did the singer get at least thirteen of the cupcakes?", Yes.,1
3,at least thirteen-sixteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
Sophie spotted at least thirteen of the performers. Did Sophie spot sixteen of the performers?", No.,0
3,sixteen-sixteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
Sophie sold sixteen of the pancakes. Did Sophie sell sixteen of the pancakes?", Yes.,1
3,at least thirteen-at least thirteen,"Mary liked two of the backpacks. Did Mary like two of the backpacks? Yes.
The teacher noticed most of the shirts. Did the teacher notice none of the shirts? No.
Laura bought two of the candles. Did Laura buy all of the candles? Maybe.
The teacher purchased at least thirteen of the pancakes. Did the teacher purchase at least thirteen of the pancakes?", Yes.,1
3,thirteen-sixteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
The singer noticed thirteen of the chocolates. Did the singer notice sixteen of the chocolates?", No.,1
3,sixteen-thirteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
Ann sold sixteen of the shirts. Did Ann sell thirteen of the shirts?", No.,0
3,sixteen-at least thirteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
John got sixteen of the mugs. Did John get at least thirteen of the mugs?", Yes.,1
3,at least thirteen-sixteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
The singer noticed at least thirteen of the attractions. Did the singer notice sixteen of the attractions?", No.,0
3,sixteen-sixteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
Sixteen of the churros are pretty. Are sixteen of the churros pretty?", Yes.,1
3,at least thirteen-at least thirteen,"Jim bought both of the peanuts. Did Jim buy all of the peanuts? Yes.
Mary wanted two of the cherries. Did Mary want all of the cherries? Maybe.
Jo purchased exactly two of the umbrellas. Did Jo purchase none of the umbrellas? No.
Sam saw at least thirteen of the sights. Did Sam see at least thirteen of the sights?", Yes.,1
3,thirteen-sixteen,"Jim bought none of the sandwiches. Did Jim buy two of the sandwiches? No.
Michael purchased some of the burgers. Did Michael purchase more than one of the burgers? Yes.
Most of the bagels are impressive. Are three of the bagels impressive? Maybe.
Robin noticed thirteen of the backpacks. Did Robin notice sixteen of the backpacks?", No.,1
3,sixteen-thirteen,"Jim bought none of the sandwiches. Did Jim buy two of the sandwiches? No.
Michael purchased some of the burgers. Did Michael purchase more than one of the burgers? Yes.
Most of the bagels are impressive. Are three of the bagels impressive? Maybe.
Jo ate sixteen of the pastries. Did Jo eat thirteen of the pastries?", No.,0
