Prefix Length,Determiners,Prompt,Answer,Correct
2,some-all,"Michael sold three of the keyrings. Did Michael sell more than two of the keyrings? Yes.
All of the bagels are cold. Are none of the bagels cold? No.
Sam ordered some of the cupcakes. Did Sam order all of the cupcakes?", No.,1
2,all-some,"Michael sold three of the keyrings. Did Michael sell more than two of the keyrings? Yes.
All of the bagels are cold. Are none of the bagels cold? No.
Ann noticed all of the giraffes. Did Ann notice some of the giraffes?", Yes.,1
2,all-all,"Michael sold three of the keyrings. Did Michael sell more than two of the keyrings? Yes.
All of the bagels are cold. Are none of the bagels cold? No.
Sophie ordered all of the burgers. Did Sophie order all of the burgers?", Yes.,1
2,some-some,"Michael sold three of the keyrings. Did Michael sell more than two of the keyrings? Yes.
All of the bagels are cold. Are none of the bagels cold? No.
Some of the pretzels are colourful. Are some of the pretzels colourful?", Yes.,1
2,some-all,"The woman had most of the pastries. Did the woman have none of the pastries? No.
The teacher spotted two of the snacks. Did the teacher spot more than one of the snacks? Yes.
Mark got some of the apples. Did Mark get all of the apples?", No.,1
2,all-some,"The woman had most of the pastries. Did the woman have none of the pastries? No.
The teacher spotted two of the snacks. Did the teacher spot more than one of the snacks? Yes.
The teacher ate all of the churros. Did the teacher eat some of the churros?", No.,0
2,all-all,"The woman had most of the pastries. Did the woman have none of the pastries? No.
The teacher spotted two of the snacks. Did the teacher spot more than one of the snacks? Yes.
Lucy liked all of the pancakes. Did Lucy like all of the pancakes?", Yes.,1
2,some-some,"The woman had most of the pastries. Did the woman have none of the pastries? No.
The teacher spotted two of the snacks. Did the teacher spot more than one of the snacks? Yes.
Jo purchased some of the apples. Did Jo purchase some of the apples?", Yes.,1
2,some-all,"Several of the pastries are cold. Are none of the pastries cold? No.
The man liked half of the oranges. Did the man like half of the oranges? Yes.
Robin ordered some of the peanuts. Did Robin order all of the peanuts?", No.,1
2,all-some,"Several of the pastries are cold. Are none of the pastries cold? No.
The man liked half of the oranges. Did the man like half of the oranges? Yes.
The man noticed all of the bagels. Did the man notice some of the bagels?", No.,0
2,all-all,"Several of the pastries are cold. Are none of the pastries cold? No.
The man liked half of the oranges. Did the man like half of the oranges? Yes.
All of the churros are delicious. Are all of the churros delicious?", Yes.,1
2,some-some,"Several of the pastries are cold. Are none of the pastries cold? No.
The man liked half of the oranges. Did the man like half of the oranges? Yes.
Mark wanted some of the cherries. Did Mark want some of the cherries?", Yes.,1
2,some-all,"The man ordered all of the sandwiches. Did the man order none of the sandwiches? No.
Adam wanted three of the strawberries. Did Adam want three of the strawberries? Yes.
Sidney got some of the shoes. Did Sidney get all of the shoes?", No.,1
2,all-some,"The man ordered all of the sandwiches. Did the man order none of the sandwiches? No.
Adam wanted three of the strawberries. Did Adam want three of the strawberries? Yes.
Sophie wanted all of the peanuts. Did Sophie want some of the peanuts?", No.,0
2,all-all,"The man ordered all of the sandwiches. Did the man order none of the sandwiches? No.
Adam wanted three of the strawberries. Did Adam want three of the strawberries? Yes.
Adam noticed all of the cats. Did Adam notice all of the cats?", No.,0
2,some-some,"The man ordered all of the sandwiches. Did the man order none of the sandwiches? No.
Adam wanted three of the strawberries. Did Adam want three of the strawberries? Yes.
Some of the cherries are cheap. Are some of the cherries cheap?", Yes.,1
2,some-all,"Lucy ordered both of the shoes. Did Lucy order both of the shoes? Yes.
Most of the hats are blue. Are none of the hats blue? No.
Ann had some of the oranges. Did Ann have all of the oranges?", No.,1
2,all-some,"Lucy ordered both of the shoes. Did Lucy order both of the shoes? Yes.
Most of the hats are blue. Are none of the hats blue? No.
John spotted all of the dogs. Did John spot some of the dogs?", Yes.,1
2,all-all,"Lucy ordered both of the shoes. Did Lucy order both of the shoes? Yes.
Most of the hats are blue. Are none of the hats blue? No.
Mary saw all of the scarves. Did Mary see all of the scarves?", Yes.,1
2,some-some,"Lucy ordered both of the shoes. Did Lucy order both of the shoes? Yes.
Most of the hats are blue. Are none of the hats blue? No.
The actress purchased some of the sandwiches. Did the actress purchase some of the sandwiches?", Yes.,1
2,some-all,"The woman sold two of the rings. Did the woman sell two of the rings? Yes.
Adam got exactly two of the bottles. Did Adam get none of the bottles? No.
Sophie wanted some of the strawberries. Did Sophie want all of the strawberries?", No.,1
2,all-some,"The woman sold two of the rings. Did the woman sell two of the rings? Yes.
Adam got exactly two of the bottles. Did Adam get none of the bottles? No.
John saw all of the cakes. Did John see some of the cakes?", Yes.,1
2,all-all,"The woman sold two of the rings. Did the woman sell two of the rings? Yes.
Adam got exactly two of the bottles. Did Adam get none of the bottles? No.
Sam got all of the keyrings. Did Sam get all of the keyrings?", Yes.,1
2,some-some,"The woman sold two of the rings. Did the woman sell two of the rings? Yes.
Adam got exactly two of the bottles. Did Adam get none of the bottles? No.
Mark ordered some of the scarves. Did Mark order some of the scarves?", Yes.,1
2,some-all,"Laura owned both of the tickets. Did Laura own both of the tickets? Yes.
Sally purchased several of the rings. Did Sally purchase none of the rings? No.
John spotted some of the pastries. Did John spot all of the pastries?", No.,1
2,all-some,"Laura owned both of the tickets. Did Laura own both of the tickets? Yes.
Sally purchased several of the rings. Did Sally purchase none of the rings? No.
The teacher ordered all of the oranges. Did the teacher order some of the oranges?", Yes.,1
2,all-all,"Laura owned both of the tickets. Did Laura own both of the tickets? Yes.
Sally purchased several of the rings. Did Sally purchase none of the rings? No.
Adam saw all of the churros. Did Adam see all of the churros?", Yes.,1
2,some-some,"Laura owned both of the tickets. Did Laura own both of the tickets? Yes.
Sally purchased several of the rings. Did Sally purchase none of the rings? No.
The woman had some of the apples. Did the woman have some of the apples?", Yes.,1
2,some-all,"The teacher purchased exactly two of the scarves. Did the teacher purchase one of the scarves? No.
The actor ordered half of the toys. Did the actor order half of the toys? Yes.
Mary saw some of the keyrings. Did Mary see all of the keyrings?", No.,1
2,all-some,"The teacher purchased exactly two of the scarves. Did the teacher purchase one of the scarves? No.
The actor ordered half of the toys. Did the actor order half of the toys? Yes.
All of the rings are green. Are some of the rings green?", Yes.,1
2,all-all,"The teacher purchased exactly two of the scarves. Did the teacher purchase one of the scarves? No.
The actor ordered half of the toys. Did the actor order half of the toys? Yes.
Robin ate all of the peanuts. Did Robin eat all of the peanuts?", No.,0
2,some-some,"The teacher purchased exactly two of the scarves. Did the teacher purchase one of the scarves? No.
The actor ordered half of the toys. Did the actor order half of the toys? Yes.
Mark spotted some of the shirts. Did Mark spot some of the shirts?", Yes.,1
2,some-all,"Jim wanted three of the shirts. Did Jim want three of the shirts? Yes.
Sally had several of the burgers. Did Sally have none of the burgers? No.
Bill purchased some of the cars. Did Bill purchase all of the cars?", No.,1
2,all-some,"Jim wanted three of the shirts. Did Jim want three of the shirts? Yes.
Sally had several of the burgers. Did Sally have none of the burgers? No.
Mary owned all of the candles. Did Mary own some of the candles?", Yes.,1
2,all-all,"Jim wanted three of the shirts. Did Jim want three of the shirts? Yes.
Sally had several of the burgers. Did Sally have none of the burgers? No.
Jim had all of the tickets. Did Jim have all of the tickets?", Yes.,1
2,some-some,"Jim wanted three of the shirts. Did Jim want three of the shirts? Yes.
Sally had several of the burgers. Did Sally have none of the burgers? No.
Lucy ordered some of the scarves. Did Lucy order some of the scarves?", Yes.,1
2,some-all,"Sally got exactly two of the sweaters. Did Sally get three of the sweaters? No.
Mary got two of the bottles. Did Mary get some of the bottles? Yes.
Jim ordered some of the chocolates. Did Jim order all of the chocolates?", No.,1
2,all-some,"Sally got exactly two of the sweaters. Did Sally get three of the sweaters? No.
Mary got two of the bottles. Did Mary get some of the bottles? Yes.
All of the bagels are impressive. Are some of the bagels impressive?", Yes.,1
2,all-all,"Sally got exactly two of the sweaters. Did Sally get three of the sweaters? No.
Mary got two of the bottles. Did Mary get some of the bottles? Yes.
Robin noticed all of the burgers. Did Robin notice all of the burgers?", Yes.,1
2,some-some,"Sally got exactly two of the sweaters. Did Sally get three of the sweaters? No.
Mary got two of the bottles. Did Mary get some of the bottles? Yes.
Some of the shoes are on sale. Are some of the shoes on sale?", Yes.,1
2,some-all,"The teacher saw two of the umbrellas. Did the teacher see more than one of the umbrellas? Yes.
Ann had several of the mugs. Did Ann have none of the mugs? No.
The singer spotted some of the cars. Did the singer spot all of the cars?", No.,1
2,all-some,"The teacher saw two of the umbrellas. Did the teacher see more than one of the umbrellas? Yes.
Ann had several of the mugs. Did Ann have none of the mugs? No.
Robin saw all of the performers. Did Robin see some of the performers?", Yes.,1
2,all-all,"The teacher saw two of the umbrellas. Did the teacher see more than one of the umbrellas? Yes.
Ann had several of the mugs. Did Ann have none of the mugs? No.
Ann had all of the cars. Did Ann have all of the cars?", Yes.,1
2,some-some,"The teacher saw two of the umbrellas. Did the teacher see more than one of the umbrellas? Yes.
Ann had several of the mugs. Did Ann have none of the mugs? No.
Sidney purchased some of the peanuts. Did Sidney purchase some of the peanuts?", Yes.,1
2,some-all,"Bill ate most of the strawberries. Did Bill eat none of the strawberries? No.
The teacher owned both of the rings. Did the teacher own two of the rings? Yes.
Mary liked some of the scarves. Did Mary like all of the scarves?", No.,1
2,all-some,"Bill ate most of the strawberries. Did Bill eat none of the strawberries? No.
The teacher owned both of the rings. Did the teacher own two of the rings? Yes.
All of the sweaters are impressive. Are some of the sweaters impressive?", Yes.,1
2,all-all,"Bill ate most of the strawberries. Did Bill eat none of the strawberries? No.
The teacher owned both of the rings. Did the teacher own two of the rings? Yes.
All of the peanuts are cold. Are all of the peanuts cold?", Yes.,1
2,some-some,"Bill ate most of the strawberries. Did Bill eat none of the strawberries? No.
The teacher owned both of the rings. Did the teacher own two of the rings? Yes.
Sidney saw some of the backpacks. Did Sidney see some of the backpacks?", Yes.,1
