PrefixLength,Determiners,Prompt,Answer,Correct,YesLogProb,NoLogProb,MaybeLogProb,LogProbDelta
2,some-some,"If Mary spots three of the scarves, Mary will get a prize. Mary spotted three of the scarves. Does Mary get a prize? Yes.
If Lucy purchases none of the hats, Lucy will get a prize. Lucy purchased most of the hats. Does Lucy get a prize? No.
If Bill sells some of the cupcakes, Bill will get a prize. Bill sold some of the cupcakes. Does Bill get a prize?", Yes.,1,-0.46460378,-1.0867199,-4.3261795,-0.62211612
2,some-all,"If Bill likes none of the cakes, Bill will get a prize. Bill liked most of the cakes. Does Bill get a prize? No.
If the actress sells half of the chocolates, the actress will get a prize. The actress sold half of the chocolates. Does the actress get a prize? Yes.
If the teacher has all of the pretzels, the teacher will get a prize. The teacher had some of the pretzels. Does the teacher get a prize?", No.,1,-1.2022847,-0.3966359,-4.813376,-0.8056488000000002
2,all-some,"If Bill likes none of the cakes, Bill will get a prize. Bill liked most of the cakes. Does Bill get a prize? No.
If the actress sells half of the chocolates, the actress will get a prize. The actress sold half of the chocolates. Does the actress get a prize? Yes.
If some of the mice are colourful, you will get a prize. All of the mice are colourful. Do you get a prize?", Yes.,1,-0.56051177,-0.9003135,,-0.33980173
2,all-all,"If Bill likes none of the cakes, Bill will get a prize. Bill liked most of the cakes. Does Bill get a prize? No.
If the actress sells half of the chocolates, the actress will get a prize. The actress sold half of the chocolates. Does the actress get a prize? Yes.
If Laura spots all of the giraffes, Laura will get a prize. Laura spotted all of the giraffes. Does Laura get a prize?", Yes.,1,-0.55772406,-0.88701624,-6.0264506,-0.32929218000000005
2,some-some,"If Bill likes none of the cakes, Bill will get a prize. Bill liked most of the cakes. Does Bill get a prize? No.
If the actress sells half of the chocolates, the actress will get a prize. The actress sold half of the chocolates. Does the actress get a prize? Yes.
If Jo eats some of the snacks, Jo will get a prize. Jo ate some of the snacks. Does Jo get a prize?", Yes.,1,-0.67374843,-0.7424053,-5.774658,-0.06865687000000009
2,some-all,"If Michael spots none of the cupcakes, Michael will get a prize. Michael spotted several of the cupcakes. Does Michael get a prize? No.
If the man purchases two of the sweaters, the man will get a prize. The man purchased two of the sweaters. Does the man get a prize? Yes.
If Jim spots all of the performers, Jim will get a prize. Jim spotted some of the performers. Does Jim get a prize?", No.,1,-1.2435882,-0.3791244,-4.6005063,-0.8644638
2,all-some,"If Michael spots none of the cupcakes, Michael will get a prize. Michael spotted several of the cupcakes. Does Michael get a prize? No.
If the man purchases two of the sweaters, the man will get a prize. The man purchased two of the sweaters. Does the man get a prize? Yes.
If the woman orders some of the burgers, the woman will get a prize. The woman ordered all of the burgers. Does the woman get a prize?", Yes.,1,-0.40621457,-1.1237286,-7.837004,-0.71751403
2,all-all,"If Michael spots none of the cupcakes, Michael will get a prize. Michael spotted several of the cupcakes. Does Michael get a prize? No.
If the man purchases two of the sweaters, the man will get a prize. The man purchased two of the sweaters. Does the man get a prize? Yes.
If all of the mugs are blue, you will get a prize. All of the mugs are blue. Do you get a prize?", Yes.,1,-0.35027188,-1.3253962,,-0.9751243199999999
2,some-some,"If Michael spots none of the cupcakes, Michael will get a prize. Michael spotted several of the cupcakes. Does Michael get a prize? No.
If the man purchases two of the sweaters, the man will get a prize. The man purchased two of the sweaters. Does the man get a prize? Yes.
If John orders some of the cakes, John will get a prize. John ordered some of the cakes. Does John get a prize?", Yes.,1,-0.5552691,-0.8815478,-6.159593,-0.32627870000000003
3,some-all,"If Sophie gets none of the peanuts, Sophie will get a prize. Sophie got several of the peanuts. Does Sophie get a prize? No.
If Jo spots more than one of the keyrings, Jo will get a prize. Jo spotted some of the keyrings. Does Jo get a prize? Yes.
If Laura buys half of the pastries, Laura will get a prize. Laura bought two of the pastries. Does Laura get a prize? Maybe.
If Sidney sells all of the sandwiches, Sidney will get a prize. Sidney sold some of the sandwiches. Does Sidney get a prize?", No.,1,-1.5106692,-0.9585834,-1.1176564,-0.5520858
3,all-some,"If Sophie gets none of the peanuts, Sophie will get a prize. Sophie got several of the peanuts. Does Sophie get a prize? No.
If Jo spots more than one of the keyrings, Jo will get a prize. Jo spotted some of the keyrings. Does Jo get a prize? Yes.
If Laura buys half of the pastries, Laura will get a prize. Laura bought two of the pastries. Does Laura get a prize? Maybe.
If Jim orders some of the hats, Jim will get a prize. Jim ordered all of the hats. Does Jim get a prize?", Yes.,1,-0.6913323,-1.0315574,-2.3641343,-0.34022510000000006
3,all-all,"If Sophie gets none of the peanuts, Sophie will get a prize. Sophie got several of the peanuts. Does Sophie get a prize? No.
If Jo spots more than one of the keyrings, Jo will get a prize. Jo spotted some of the keyrings. Does Jo get a prize? Yes.
If Laura buys half of the pastries, Laura will get a prize. Laura bought two of the pastries. Does Laura get a prize? Maybe.
If Ann has all of the sweaters, Ann will get a prize. Ann had all of the sweaters. Does Ann get a prize?", No.,0,-1.0888745,-0.78997,-1.866901,0.2989045
3,some-some,"If Sophie gets none of the peanuts, Sophie will get a prize. Sophie got several of the peanuts. Does Sophie get a prize? No.
If Jo spots more than one of the keyrings, Jo will get a prize. Jo spotted some of the keyrings. Does Jo get a prize? Yes.
If Laura buys half of the pastries, Laura will get a prize. Laura bought two of the pastries. Does Laura get a prize? Maybe.
If Robin purchases some of the shirts, Robin will get a prize. Robin purchased some of the shirts. Does Robin get a prize?", Maybe.,0,-1.1322011,-1.3138226,-1.0367078,-0.18162149999999988
3,some-all,"If some of the mugs are green, you will get a prize. Two of the mugs are green. Do you get a prize? Yes.
If the actor likes none of the pretzels, the actor will get a prize. The actor liked exactly two of the pretzels. Does the actor get a prize? No.
If Lucy buys three of the burgers, Lucy will get a prize. Lucy bought most of the burgers. Does Lucy get a prize? Maybe.
If the actor sees all of the mugs, the actor will get a prize. The actor saw some of the mugs. Does the actor get a prize?", Maybe.,0,-1.804214,-1.0776592,-0.8706432,-0.7265548
3,all-some,"If some of the mugs are green, you will get a prize. Two of the mugs are green. Do you get a prize? Yes.
If the actor likes none of the pretzels, the actor will get a prize. The actor liked exactly two of the pretzels. Does the actor get a prize? No.
If Lucy buys three of the burgers, Lucy will get a prize. Lucy bought most of the burgers. Does Lucy get a prize? Maybe.
If the man owns some of the rings, the man will get a prize. The man owned all of the rings. Does the man get a prize?", Yes.,1,-0.3920294,-1.3763092,-3.2534602,-0.9842797999999999
3,all-all,"If some of the mugs are green, you will get a prize. Two of the mugs are green. Do you get a prize? Yes.
If the actor likes none of the pretzels, the actor will get a prize. The actor liked exactly two of the pretzels. Does the actor get a prize? No.
If Lucy buys three of the burgers, Lucy will get a prize. Lucy bought most of the burgers. Does Lucy get a prize? Maybe.
If Adam likes all of the strawberries, Adam will get a prize. Adam liked all of the strawberries. Does Adam get a prize?", Yes.,1,-0.5202545,-1.3900017,-2.2777731,-0.8697472
3,some-some,"If some of the mugs are green, you will get a prize. Two of the mugs are green. Do you get a prize? Yes.
If the actor likes none of the pretzels, the actor will get a prize. The actor liked exactly two of the pretzels. Does the actor get a prize? No.
If Lucy buys three of the burgers, Lucy will get a prize. Lucy bought most of the burgers. Does Lucy get a prize? Maybe.
If the teacher notices some of the pastries, the teacher will get a prize. The teacher noticed some of the pastries. Does the teacher get a prize?", Maybe.,0,-1.1304116,-1.4946043,-1.0004104,-0.36419270000000004
3,some-all,"If three of the burgers are delicious, you will get a prize. Half of the burgers are delicious. Do you get a prize? Maybe.
If Robin buys none of the oranges, Robin will get a prize. Robin bought several of the oranges. Does Robin get a prize? No.
If Sophie gets all of the oranges, Sophie will get a prize. Sophie got both of the oranges. Does Sophie get a prize? Yes.
If the woman spots all of the cars, the woman will get a prize. The woman spotted some of the cars. Does the woman get a prize?", Maybe.,0,-1.8865433,-1.2498933,-0.76309216,-0.6366499999999999
3,all-some,"If three of the burgers are delicious, you will get a prize. Half of the burgers are delicious. Do you get a prize? Maybe.
If Robin buys none of the oranges, Robin will get a prize. Robin bought several of the oranges. Does Robin get a prize? No.
If Sophie gets all of the oranges, Sophie will get a prize. Sophie got both of the oranges. Does Sophie get a prize? Yes.
If Michael sees some of the bottles, Michael will get a prize. Michael saw all of the bottles. Does Michael get a prize?", Yes.,1,-0.7759286,-1.0473138,-1.966614,-0.2713852
3,all-all,"If three of the burgers are delicious, you will get a prize. Half of the burgers are delicious. Do you get a prize? Maybe.
If Robin buys none of the oranges, Robin will get a prize. Robin bought several of the oranges. Does Robin get a prize? No.
If Sophie gets all of the oranges, Sophie will get a prize. Sophie got both of the oranges. Does Sophie get a prize? Yes.
If all of the sweaters are blue, you will get a prize. All of the sweaters are blue. Do you get a prize?", Yes.,1,-0.5835081,-1.9171377,-1.6870503,-1.3336296
3,some-some,"If three of the burgers are delicious, you will get a prize. Half of the burgers are delicious. Do you get a prize? Maybe.
If Robin buys none of the oranges, Robin will get a prize. Robin bought several of the oranges. Does Robin get a prize? No.
If Sophie gets all of the oranges, Sophie will get a prize. Sophie got both of the oranges. Does Sophie get a prize? Yes.
If some of the apples are warm, you will get a prize. Some of the apples are warm. Do you get a prize?", Maybe.,0,-1.3824029,-1.8713706,-0.67789686,-0.4889677000000001
3,some-all,"If the actress eats three of the pretzels, the actress will get a prize. The actress ate half of the pretzels. Does the actress get a prize? Maybe.
If the teacher sells none of the cupcakes, the teacher will get a prize. The teacher sold most of the cupcakes. Does the teacher get a prize? No.
If Adam wants some of the peanuts, Adam will get a prize. Adam wanted half of the peanuts. Does Adam get a prize? Yes.
If the woman sells all of the sweaters, the woman will get a prize. The woman sold some of the sweaters. Does the woman get a prize?", Maybe.,0,-2.1530452,-0.99784416,-0.7687868,-1.1552010400000001
3,all-some,"If the actress eats three of the pretzels, the actress will get a prize. The actress ate half of the pretzels. Does the actress get a prize? Maybe.
If the teacher sells none of the cupcakes, the teacher will get a prize. The teacher sold most of the cupcakes. Does the teacher get a prize? No.
If Adam wants some of the peanuts, Adam will get a prize. Adam wanted half of the peanuts. Does Adam get a prize? Yes.
If some of the cherries are tasty, you will get a prize. All of the cherries are tasty. Do you get a prize?", Yes.,1,-0.60011864,-1.3474141,-2.066576,-0.7472954599999999
